Price,Close
Ticker,VOO
Date,
2024-06-07,485.9876403808594
2024-06-10,487.5818786621094
2024-06-11,488.6908874511719
2024-06-12,492.7605895996094
2024-06-13,493.6913757324219
2024-06-14,494.08746337890625
2024-06-17,498.00860595703125
2024-06-18,499.3354797363281
2024-06-20,497.9491882324219
2024-06-21,496.8599853515625
2024-06-24,495.5232238769531
2024-06-25,497.5828552246094
2024-06-26,498.1373596191406
2024-06-27,498.9096984863281
2024-06-28,496.9858703613281
2024-07-01,498.128662109375
2024-07-02,501.35821533203125
2024-07-03,503.6239013671875
2024-07-05,506.63482666015625
2024-07-08,507.12176513671875
2024-07-09,507.6782531738281
2024-07-10,512.5672607421875
2024-07-11,508.17510986328125
2024-07-12,511.3152160644531
2024-07-15,512.8654174804688
2024-07-16,515.7769775390625
2024-07-17,508.5726013183594
2024-07-18,504.74676513671875
2024-07-19,501.3780822753906
2024-07-22,506.58514404296875
2024-07-23,505.7405090332031
2024-07-24,494.16375732421875
2024-07-25,491.66949462890625
2024-07-26,497.1846008300781
2024-07-29,497.55230712890625
2024-07-30,494.94873046875
2024-07-31,502.7494201660156
2024-08-01,495.8927917480469
2024-08-02,486.8301086425781
2024-08-05,472.2126159667969
2024-08-06,476.9228210449219
2024-08-07,473.6137390136719
2024-08-08,484.663818359375
2024-08-09,486.7406921386719
2024-08-12,486.9891357421875
2024-08-13,495.07794189453125
2024-08-14,496.6579284667969
2024-08-15,505.18402099609375
2024-08-16,506.247314453125
2024-08-19,511.1164855957031
2024-08-20,510.2718200683594
2024-08-21,512.0604858398438
2024-08-22,507.916748046875
2024-08-23,513.4119262695312
2024-08-26,512.1499633789062
2024-08-27,512.8356323242188
2024-08-28,509.9041748046875
2024-08-29,509.9836730957031
2024-08-30,514.7832641601562
2024-09-03,504.3691711425781
2024-09-04,503.1170959472656
2024-09-05,501.87493896484375
2024-09-06,493.5178527832031
2024-09-09,499.0726623535156
2024-09-10,501.129638671875
2024-09-11,506.2572326660156
2024-09-12,510.6097106933594
2024-09-13,513.3225708007812
2024-09-16,514.0975952148438
2024-09-17,514.3361206054688
2024-09-18,512.6666259765625
2024-09-19,521.610107421875
2024-09-20,520.5865478515625
2024-09-23,521.8684692382812
2024-09-24,523.3689575195312
2024-09-25,522.3056640625
2024-09-26,524.382568359375
2024-09-27,523.7037353515625
2024-09-30,525.9863891601562
2024-10-01,521.0721435546875
2024-10-02,521.161865234375
2024-10-03,520.175048828125
2024-10-04,524.9697265625
2024-10-07,520.2447509765625
2024-10-08,525.1690063476562
2024-10-09,528.757568359375
2024-10-10,527.8704223632812
2024-10-11,531.0103759765625
2024-10-14,535.3564453125
2024-10-15,531.2794799804688
2024-10-16,533.5123291015625
2024-10-17,533.5921020507812
2024-10-18,535.6455078125
2024-10-21,534.8181762695312
2024-10-22,534.4493408203125
2024-10-23,529.574951171875
2024-10-24,530.7710571289062
2024-10-25,530.561767578125
2024-10-28,532.2164916992188
2024-10-29,533.0637817382812
2024-10-30,531.4588623046875
2024-10-31,521.0023803710938
2024-11-01,523.26513671875
2024-11-04,522.1287841796875
2024-11-05,528.4086303710938
2024-11-06,541.5665283203125
2024-11-07,545.7830810546875
2024-11-08,548.1953735351562
2024-11-11,548.6439208984375
2024-11-12,546.9991455078125
2024-11-13,547.2783203125
2024-11-14,543.7993774414062
2024-11-15,536.7818603515625
2024-11-18,539.0047607421875
2024-11-19,540.968505859375
2024-11-20,541.1678466796875
2024-11-21,543.8991088867188
2024-11-22,545.7232055664062
2024-11-25,547.4776000976562
2024-11-26,550.5477905273438
2024-11-27,548.7933959960938
2024-11-29,551.6842041015625
2024-12-02,553.2391967773438
2024-12-03,553.3687744140625
2024-12-04,556.8576049804688
2024-12-05,555.9306030273438
2024-12-06,557.0370483398438
2024-12-09,554.1362915039062
2024-12-10,552.5614013671875
2024-12-11,556.7479858398438
2024-12-12,553.877197265625
2024-12-13,553.8372802734375
2024-12-16,556.0103149414062
2024-12-17,553.6777954101562
2024-12-18,537.4198608398438
2024-12-19,537.220458984375
2024-12-20,543.3009643554688
2024-12-23,547.1900024414062
2024-12-24,552.8200073242188
2024-12-26,552.8099975585938
2024-12-27,547.0800170898438
2024-12-30,540.989990234375
2024-12-31,538.8099975585938
