Price,Close
Ticker,SPY
Date,
2008-11-01,66.2999267578125
2008-12-01,66.41034698486328
2009-01-01,61.45194625854492
2009-02-01,54.8489875793457
2009-03-01,58.99623107910156
2009-04-01,65.32148742675781
2009-05-01,69.13972473144531
2009-06-01,68.70636749267578
2009-07-01,74.24932098388672
2009-08-01,76.99202728271484
2009-09-01,79.3440170288086
2009-10-01,78.18929290771484
2009-11-01,83.00627899169922
2009-12-01,84.1387939453125
2010-01-01,81.51753234863281
2010-02-01,84.0604476928711
2010-03-01,88.81226348876953
2010-04-01,90.55760192871094
2010-05-01,83.36238861083984
2010-06-01,78.67484283447266
2010-07-01,84.4482421875
2010-08-01,80.64971923828125
2010-09-01,87.40435791015625
2010-10-01,91.22917175292969
2010-11-01,91.22917175292969
2010-12-01,96.8188705444336
2011-01-01,99.59581756591797
2011-02-01,103.05550384521484
2011-03-01,102.62207794189453
2011-04-01,106.0528793334961
2011-05-01,104.86357879638672
2011-06-01,102.58594512939453
2011-07-01,101.03219604492188
2011-08-01,95.47785949707031
2011-09-01,88.3924331665039
2011-10-01,98.54739379882812
2011-11-01,98.1469497680664
2011-12-01,98.54739379882812
2012-01-01,103.771484375
2012-02-01,108.27574157714844
2012-03-01,111.27067565917969
2012-04-01,111.01223754882812
2012-05-01,104.34529876708984
2012-06-01,108.02007293701172
2012-07-01,109.86418151855469
2012-08-01,112.61656188964844
2012-09-01,114.85841369628906
2012-10-01,113.3701400756836
2012-11-01,114.01176452636719
2012-12-01,114.22034454345703
2013-01-01,120.91888427734375
2013-02-01,122.4616470336914
2013-03-01,126.54878997802734
2013-04-01,129.55381774902344
2013-05-01,132.6124725341797
2013-06-01,130.15414428710938
2013-07-01,137.60443115234375
2013-08-01,133.4773406982422
2013-09-01,137.033447265625
2013-10-01,144.07791137695312
2013-11-01,148.3480682373047
2013-12-01,151.37240600585938
2014-01-01,146.82960510253906
2014-02-01,153.5126953125
2014-03-01,154.1060333251953
2014-04-01,155.86209106445312
2014-05-01,159.4791259765625
2014-06-01,161.9952850341797
2014-07-01,160.58433532714844
2014-08-01,166.9214630126953
2014-09-01,163.85267639160156
2014-10-01,168.49554443359375
2014-11-01,173.1244354248047
2014-12-01,171.7374267578125
2015-01-01,167.56874084472656
2015-02-01,176.98692321777344
2015-03-01,173.4330291748047
2015-04-01,175.92034912109375
2015-05-01,178.18199157714844
2015-06-01,173.7176971435547
2015-07-01,178.50601196289062
2015-08-01,167.6260528564453
2015-09-01,162.5040740966797
2015-10-01,177.24327087402344
2015-11-01,177.89109802246094
2015-12-01,173.78244018554688
2016-01-01,166.1132049560547
2016-02-01,165.9760284423828
2016-03-01,176.23162841796875
2016-04-01,177.83865356445312
2016-05-01,180.86402893066406
2016-06-01,180.55368041992188
2016-07-01,188.1119384765625
2016-08-01,188.33721923828125
2016-09-01,187.40150451660156
2016-10-01,185.0826873779297
2016-11-01,191.90087890625
2016-12-01,194.64381408691406
2017-01-01,199.29473876953125
2017-02-01,207.12527465820312
2017-03-01,206.4858856201172
2017-04-01,209.4426727294922
2017-05-01,212.39852905273438
2017-06-01,212.71522521972656
2017-07-01,218.1460723876953
2017-08-01,218.78262329101562
2017-09-01,222.08868408203125
2017-10-01,228.45018005371094
2017-11-01,235.4329833984375
2017-12-01,237.07647705078125
2018-01-01,251.71800231933594
2018-02-01,242.56546020507812
2018-03-01,234.97552490234375
2018-04-01,237.13589477539062
2018-05-01,242.9004364013672
2018-06-01,243.20529174804688
2018-07-01,253.34765625
2018-08-01,261.4345703125
2018-09-01,261.8037414550781
2018-10-01,244.81524658203125
2018-11-01,249.35630798339844
2018-12-01,226.08070373535156
2019-01-01,245.6079559326172
2019-02-01,253.56948852539062
2019-03-01,257.0270690917969
2019-04-01,268.70562744140625
2019-05-01,251.5700225830078
2019-06-01,267.7734680175781
2019-07-01,273.1440734863281
2019-08-01,268.57080078125
2019-09-01,272.5380554199219
2019-10-01,279.8487243652344
2019-11-01,289.978759765625
2019-12-01,296.9442443847656
2020-01-01,298.2837829589844
2020-02-01,274.669921875
2020-03-01,238.96630859375
2020-04-01,270.8947448730469
2020-05-01,283.8015441894531
2020-06-01,287.56915283203125
2020-07-01,305.8446960449219
2020-08-01,327.19171142578125
2020-09-01,313.6847839355469
2020-10-01,307.087890625
2020-11-01,340.491943359375
2020-12-01,351.60784912109375
2021-01-01,349.50830078125
2021-02-01,359.2265930175781
2021-03-01,374.30926513671875
2021-04-01,395.4048767089844
2021-05-01,398.00115966796875
2021-06-01,405.6003723144531
2021-07-01,416.8614807128906
2021-08-01,429.26715087890625
2021-09-01,407.9539489746094
2021-10-01,437.97613525390625
2021-11-01,434.4570617675781
2021-12-01,452.9584045410156
2022-01-01,430.5762023925781
2022-02-01,417.866943359375
2022-03-01,432.2319030761719
2022-04-01,395.5202331542969
2022-05-01,396.4130554199219
2022-06-01,362.16021728515625
2022-07-01,397.2191162109375
2022-08-01,381.0118103027344
2022-09-01,344.3742370605469
2022-10-01,373.8930358886719
2022-11-01,394.6783142089844
2022-12-01,370.2335510253906
2023-01-01,395.3236389160156
2023-02-01,385.3841552734375
2023-03-01,398.15374755859375
2023-04-01,406.0580749511719
2023-05-01,407.9325256347656
2023-06-01,432.7588806152344
2023-07-01,448.584716796875
2023-08-01,441.2943115234375
2023-09-01,418.8841857910156
2023-10-01,411.2362365722656
2023-11-01,448.8001403808594
2023-12-01,467.395263671875
2024-01-01,476.7643737792969
2024-02-01,501.645263671875
2024-03-01,516.4453735351562
2024-04-01,497.1624450683594
2024-05-01,522.3087158203125
2024-06-01,538.9970092773438
2024-07-01,547.28369140625
2024-08-01,560.0712890625
2024-09-01,570.0867919921875
2024-10-01,566.7326049804688
2024-11-01,600.52880859375
2024-12-01,584.1140747070312
